"Behinds","Bounces","Clangers","Clearances","Contested.Marks","Contested.Possessions","Disposals","Frees","Frees.Against","Goal.Assists","Goals","Handballs","Hit.Outs","Inside.50s","Kicks","Marks","Marks.Inside.50","One.Percenters","Rebounds","Tackles","Uncontested.Possessions","X..Played","Brownlow.Votes","year"
1.26315789473684,-1,-1,-1,0.954545454545454,0.118959107806692,-0.0899470899470899,0.387096774193548,-1,0.592592592592593,4.73333333333333,-0.376811594202899,-1,0.34375,0.150851581508516,1.09189189189189,6.47826086956522,-0.556701030927835,-0.232142857142857,0.954545454545454,-0.107883817427386,0.92,1,2016
-1,-1,0.755102040816326,4.73333333333333,-1,1.1254752851711,0.498659517426274,3.44827586206897,0.387096774193548,0.592592592592593,3.16129032258065,-0.122448979591837,-1,2.27173913043478,1.0272952853598,0.609625668449198,2.44,-0.556701030927835,-1,0.283582089552239,0.167014613778706,0.73,2,2016
-1,7.6,0.433333333333333,0.036144578313253,2.90909090909091,0.934256055363322,0.588235294117647,-1,0.0487804878048781,-1,-1,0.884931506849315,-1,1.52941176470588,0.292349726775956,1.015625,-1,1.21649484536082,-0.317460317460317,-0.751445086705202,0.239467849223947,0.76,0,2016
-1,-1,1.44318181818182,2.26582278481013,-1,0.779310344827586,0.957241379310345,2.30769230769231,0.0487804878048781,1.15,-1,1.38227146814404,-0.505747126436782,-0.188679245283019,0.535714285714286,1.015625,-1,-1,-1,0.802395209580838,0.936936936936937,0.9,2,2016
-1,-1,-0.532608695652174,1.6875,2.90909090909091,1.56491228070175,0.345578231292517,1.15,0.0487804878048781,3.52631578947368,6.41379310344828,0.762295081967213,-1,-0.188679245283019,-0.067750677506775,-0.348484848484849,1.15,-0.574257425742574,-1,0.535714285714286,-0.626086956521739,0.79,3,2016
2.30769230769231,-1,-0.0549450549450551,1.12345679012346,0.869565217391304,0.472602739726028,-0.190860215053763,-1,0.0487804878048781,-1,4.73333333333333,-0.312,-1,0.228571428571429,-0.067750677506775,-0.676691729323308,1.15,0.303030303030303,-1,1.6219512195122,-0.626086956521739,0.78,1,2016
-1,-1,-1,-1,-1,-0.350453172205438,-0.418132611637348,-1,-1,-1,-1,0.131578947368421,-1,-1,-0.802298850574713,-0.4625,-1,-0.232142857142857,-0.51685393258427,-0.478787878787879,-0.457070707070707,0.73,0,2016
-1,-1,-1,4.86363636363636,0.264705882352941,0.869565217391304,0.484806629834254,4.05882352941177,-1,-1,-1,0.131578947368421,-0.4625,0.837606837606838,0.740476190476191,-0.4625,-1,-0.232142857142857,1.52941176470588,1.4493670886076,-0.0127551020408163,0.9,2,2016
-1,-1,-0.122448979591837,-0.418918918918919,7.89655172413793,0.592592592592593,0.301237964236589,1.38888888888889,-1,-1,1.38888888888889,-0.0131147540983607,-1,-0.283333333333333,0.528436018957346,1.82894736842105,-1,2.24528301886792,1,-0.478787878787879,-0.0127551020408163,0.89,3,2016
-1,-1,-0.122448979591837,-1,4.54838709677419,1.57728706624606,0.362258953168044,4.05882352941177,-1,-1,-1,0.277227722772277,-1,0.0840336134453781,0.423167848699764,0.369426751592357,-1,4.05882352941176,-0.0227272727272728,-0.740963855421687,-0.566750629722922,0.81,1,2016
1.38888888888889,0.482758620689655,-0.173076923076923,3.86792452830189,-1,0.984615384615385,0.72,0.0487804878048781,-1,1.15,0.535714285714286,1.18412698412698,-1,0.607476635514019,0.34025974025974,-0.761111111111111,-1,-1,0.842857142857143,0.205607476635514,0.426991150442478,0.87,0,2016
1.38888888888889,0.482758620689655,-0.59047619047619,-0.258620689655172,-1,0.641221374045801,0.72,1.15,-1,1.15,-1,0.617554858934169,-1,1.02830188679245,0.805774278215223,0.474285714285714,-1,-0.505747126436782,0.211267605633803,1.04761904761905,0.723830734966592,0.76,3,2016
-1,-1,0.25242718446602,1.30357142857143,-1,0.47148288973384,0.0901408450704224,3.52631578947368,0.0487804878048781,1.15,2.18518518518519,0.339563862928349,31.25,-0.609090909090909,-0.115681233933162,-0.275280898876405,-1,0,-1,0.205607476635514,-0.250544662309368,0.9,2,2016
1.38888888888889,0.482758620689655,0.686274509803921,-1,-1,-0.520446096654275,0.0901408450704224,-1,-1,1.15,3.96153846153846,-0.340490797546012,-0.218181818181818,0.194444444444444,0.455729166666667,0.221590909090909,4.86363636363636,-1,-0.402777777777778,0.205607476635514,0.328918322295806,0.81,1,2016
-1,-1,-0.0444444444444445,-1,0.34375,-0.420875420875421,-0.380890052356021,-1,-1,-1,-1,-0.765027322404372,-1,-0.574257425742574,-0.0276381909547739,1.02352941176471,-1,6.96296296296296,2.52459016393443,-0.0227272727272728,-0.356837606837607,0.97,0,2016
1.38888888888889,17.4285714285714,1.47126436781609,3.85483870967742,0.34375,1.25524475524475,0.973009446693657,0.228571428571429,0.228571428571429,9.11764705882353,-1,1.86666666666667,-1,2.16842105263158,0.194444444444444,0.242774566473988,0.72,-0.547368421052632,-1,1,0.596069868995633,0.88,3,2016
7.0625,3.77777777777778,0.449438202247191,-0.367647058823529,-1,0.174061433447099,-0.0356200527704486,2.90909090909091,1.52941176470588,-1,4.375,-0.166204986149585,-0.358208955223881,0.755102040816326,0.0831234256926952,-0.511363636363636,0.72,-1,-1,-0.353383458646617,-0.075268817204301,0.84,1,2016
-1,-1,-0.527472527472528,3.85483870967742,-1,1.73498233215548,0.912398921832884,1.52941176470588,0.228571428571429,1.15,0.653846153846154,1.21142857142857,-1,1.6875,0.645408163265306,0.5,2.58333333333333,-0.547368421052632,-1,-0.67910447761194,0.596069868995633,0.81,2,2016
-1,-1,0.264705882352941,1.26315789473684,-1,0.215547703180212,0.301059001512859,-1,-1,-1,-1,-0.308681672025723,-1,-0.148514851485149,0.842857142857143,0.546762589928057,-1,-0.586538461538461,0.869565217391304,-0.455696202531646,0.281842818428184,0.85,0,2016
2.30769230769231,-1,1.60606060606061,3.12328767123288,2.73913043478261,1.83516483516484,0.912576687116564,-0.0851063829787233,3,-1,2.90909090909091,0.844884488448845,0,2.62105263157895,0.97134670487106,-0.0851063829787234,-1,-0.16504854368932,0.869565217391304,0.967320261437908,0.281842818428184,0.85,2,2016
2.30769230769231,-1,-0.16504854368932,5.85507246376812,0.791666666666667,1.17328519855596,0.843797856049004,1.86666666666667,-1,1.86666666666667,0.869565217391304,0.116883116883117,-1,1.19387755102041,1.49275362318841,1.52941176470588,6.16666666666667,0.264705882352941,0.228571428571429,0.675324675324675,0.89010989010989,0.78,3,2016
6.16666666666667,-1,0.264705882352941,1.86666666666667,-1,1.01079136690647,0.570776255707762,0.869565217391304,-0.0652173913043478,1.86666666666667,2.90909090909091,0.993377483443709,-1,0.29,0.211267605633803,-1,-1,-0.586538461538461,-0.394366197183099,1.86666666666667,0.0431266846361187,0.67,1,2016
-1,-1,-1,-1,-1,0.255474452554745,-0.223225806451613,0.0487804878048781,-1,-1,-1,-0.262857142857143,-1,0.141592920353982,-0.190588235294118,0.0913705583756346,-1,0.810526315789474,-0.441558441558442,-1,-0.409803921568627,0.77,0,2016
8.21428571428571,-1,1.7741935483871,-1,2.18518518518519,0.417582417582418,0.758575197889182,0.0487804878048781,0.0487804878048781,10.3157894736842,5.37037037037037,-0.0114942528735632,-1,3.05660377358491,1.41219512195122,1.00518134715026,7.0625,-0.561224489795918,0.131578947368421,-0.629310344827586,0.820564516129032,0.82,3,2016
1.6875,0.72,-0.561224489795918,0.162162162162162,-1,1.07806691449814,0.758575197889182,-1,-1,2.90909090909091,-1,1.28994082840237,-1,0.535714285714286,0.330952380952381,0.543589743589744,-1,0.34375,0.131578947368421,0.919642857142857,0.820564516129032,0.89,2,2016
-1,-1,0.810526315789474,1.38888888888889,3.96153846153846,0.580882352941177,0.407068062827225,-1,-1,0.869565217391304,5.37037037037037,0.242774566473988,0.791666666666667,-0.626086956521739,0.543062200956938,1.47643979057592,7.0625,-0.561224489795918,-0.441558441558442,0.131578947368421,0.284860557768924,0.9,1,2016
0.954545454545454,-1,-1,-0.376811594202899,-1,-0.542553191489362,-0.576652601969058,0.228571428571429,-1,-1,-1,-0.507163323782235,-1,-0.542553191489362,-0.643646408839779,-0.676691729323308,-1,-1,-1,-0.508571428571429,-0.498834498834499,0.84,0,2016
-1,-1,0.329896907216495,5.34426229508197,-1,2.24528301886792,0.809869375907112,-1,1.52941176470588,-1,-1,1.58258258258258,-0.522222222222222,0.89010989010989,0.0870786516853932,-0.348484848484849,-1,-1,0.925373134328358,0.25,0.0141509433962264,0.88,2,2016
0.954545454545454,-1,0.329896907216495,1.60606060606061,-1,0.24187725631769,0.744927536231884,2.90909090909091,0.228571428571429,-1,1.38888888888889,1.04154302670623,-1,0.402173913043478,0.461756373937677,-0.0152671755725191,-1,-1,-1,0.508771929824561,1.29611650485437,0.78,1,2016
0.954545454545454,4.375,1.26315789473684,5.34426229508197,-1,1.38888888888889,1.20351390922401,0.228571428571429,0.228571428571429,-1,-1,0.513196480938416,-1,-0.075268817204301,1.89181286549708,2.46774193548387,0.791666666666667,-0.598130841121495,1.60606060606061,-0.508571428571429,1.07729468599034,0.86,3,2016
-1,-1,0.592592592592593,-1,-1,-0.0878787878787879,-0.470588235294118,-0.0652173913043478,2,0.791666666666667,0.303030303030303,-0.211009174311927,-1,0.18348623853211,-0.680693069306931,-1,-1,-0.547368421052632,-0.385714285714286,0.524822695035461,-0.561224489795918,0.63,0,2016
-1,-1,-0.218181818181818,1.17721518987342,5.61538461538462,0.587692307692308,0.0720221606648199,-0.0652173913043478,-0.0444444444444445,-1,1.6875,-0.211009174311927,43.9111111111111,-0.218181818181818,0.30632911392405,1.26315789473684,3.77777777777778,-0.547368421052632,0.897058823529412,0.211267605633803,-0.561224489795918,0.84,3,2016
-1,-1,1.86666666666667,1.75641025641026,-1,1.00310559006211,0.880112834978844,-0.0652173913043478,2,-1,1.6875,1.45714285714286,-1,1.00934579439252,0.418781725888325,0.264705882352941,-1,-0.547368421052632,-0.385714285714286,0.211267605633803,0.692913385826772,0.8,1,2016
-1,-1,1.43396226415094,4.22972972972973,-1,2.14968152866242,1.26315789473684,3,-0.0444444444444445,2.73913043478261,-1,2.19032258064516,-1,1.00934579439252,0.531806615776081,-0.0583941605839415,-1,-0.0851063829787233,-0.385714285714286,1.82481751824818,0.928759894459103,0.74,2,2016
-1,-1,0.240384615384615,0.573170731707317,-1,1.18909090909091,0.987163029525032,-1,0.228571428571429,-1,0.34375,1.19623655913978,-1,0.686274509803921,0.796068796068796,-0.075268817204301,-1,0.131578947368421,2.41269841269841,-0.697183098591549,0.895791583166333,0.87,0,2016
1.86666666666667,-1,1.1078431372549,1.12345679012346,-1,1.35401459854015,0.92948717948718,1.52941176470588,0.228571428571429,-1,-1,1.31805929919137,-1,1.58,0.577017114914426,0.402173913043478,-1,0.131578947368421,-0.358208955223881,0.883211678832117,0.895791583166333,0.87,2,2016
-1,-1,-0.180952380952381,0.036144578313253,3.3,0.862815884476534,0.814578005115089,0.228571428571429,0.228571428571429,3.52631578947368,4.93103448275862,0.596816976127321,-1,0.686274509803921,1.01728395061728,0.644808743169399,0.387096774193548,-1,2.41269841269841,0.237410071942446,0.806,0.82,3,2016
-1,-1,0.669902912621359,2.85897435897436,-1,0.862815884476534,0.757343550446999,-1,0.228571428571429,1.15,-1,1.07506702412869,-1,0.686274509803921,0.468292682926829,0.402173913043478,0.387096774193548,-0.441558441558442,-0.358208955223881,1.88805970149254,0.716566866267465,0.82,1,2016
-1,3.3,-1,-1,-1,-0.725239616613419,-0.223225806451613,-1,-1,-1,-1,0.264705882352941,-1,-1,-0.678304239401496,0.186206896551724,-1,0.141592920353982,0.075,0.405228758169935,0.104925053533191,0.88,0,2016
-1,-1,0.508771929824561,-1,0.653846153846154,0.264705882352941,0.46526867627785,2.79411764705882,0.194444444444444,4.375,-1,0.146666666666667,-1,-0.14,0.77319587628866,1.76428571428571,-1,0.535714285714286,1.79220779220779,0.405228758169935,0.582251082251082,0.95,1,2016
2.07142857142857,-1,0.508771929824561,-0.418918918918919,4.375,0.120521172638437,-0.279639175257732,-1,1.45714285714286,4.375,14.6363636363636,-0.775456919060052,-1,-0.14,0.203562340966921,1.11971830985915,9.75,-0.245614035087719,-1,0.116883116883117,-0.546413502109705,0.91,3,2016
-1,3.3,0.508771929824561,1.42253521126761,-1,1.30100334448161,1.53959731543624,2.79411764705882,0.194444444444444,-1,-1,1.48076923076923,-1,0.303030303030303,1.59580052493438,0.804195804195804,-1,-0.245614035087719,2.39473684210526,-0.726114649681529,1.46799116997793,0.87,2,2016
-1,-1,-1,-0.441558441558442,1.04761904761905,-0.234875444839858,0.238683127572016,0.131578947368421,-1,0.72,0.264705882352941,0.425414364640884,-1,0.622641509433962,0.0544959128065396,-0.71523178807947,-1,0.954545454545454,-0.394366197183099,-0.674242424242424,0.433333333333333,0.8,0,2016
1.38888888888889,-1,0.402173913043478,-1,11.6470588235294,0.883211678832117,-0.0626702997275204,2.58333333333333,0.131578947368421,-1,9.75,-0.417344173441734,-1,-0.605504587155963,0.295890410958904,1.38888888888889,8.55555555555556,-0.367647058823529,-1,-0.343511450381679,-0.626898047722343,0.95,2,2016
1.38888888888889,3.77777777777778,0.402173913043478,-1,1.04761904761905,-0.234875444839858,-0.0626702997275204,1.32432432432432,0.131578947368421,-1,6.16666666666667,-0.652291105121294,-1,0.205607476635514,0.539944903581267,1.38888888888889,4.93103448275862,0.283582089552239,-0.394366197183099,-0.343511450381679,0.0418502202643172,0.84,1,2016
4.05882352941177,-1,0.89010989010989,-1,3.3,0.0788530465949822,0.421487603305785,-1,0.131578947368421,0.72,3.03125,0.0602739726027397,-1,1.92233009708738,0.786703601108033,3.36231884057971,3.3,0.283582089552239,-0.394366197183099,-0.674242424242424,0.731543624161074,0.93,3,2016
-1,-1,0.303030303030303,-1,0.592592592592593,-0.41296928327645,0.15031847133758,-1,-1,-1,1.04761904761905,-0.20159151193634,-1,0.277227722772277,0.475490196078431,0.137566137566138,0.791666666666667,-0.552083333333333,0.246376811594203,-0.348484848484849,0.387096774193548,0.73,0,2016
4.16,-1,-0.14,-1,-1,-0.263698630136986,-0.0735107731305449,2.07142857142857,-1,-1,8.55555555555556,-0.547368421052632,-1,1.17171717171717,0.366748166259169,-0.0947368421052631,4.86363636363636,-0.552083333333333,-0.385714285714286,0.323076923076923,0.032,0.86,1,2016
0.592592592592593,-1,0.303030303030303,1.81967213114754,-1,0.190311418685121,0.72,-1,0.482758620689655,6.16666666666667,1.04761904761905,0.991825613079019,0.228571428571429,0.72,0.475490196078431,0.609625668449198,-1,-0.552083333333333,0.897058823529412,1.73015873015873,0.839103869653768,0.83,3,2016
2.30769230769231,2.90909090909091,0.755102040816326,1.81967213114754,2.30769230769231,0.96830985915493,0.604890604890605,5.61538461538462,-1,-1,5.78947368421053,0.149732620320856,-1,2.10309278350515,1.0272952853598,-0.0947368421052631,4.86363636363636,-1,-0.385714285714286,1.37007874015748,0.476767676767677,0.9,2,2016
-1,-1,0,-1,-1,-0.511363636363636,-0.581944444444444,-1,0.162162162162162,-1,-1,-0.740181268882175,-1,-0.59047619047619,-0.447300771208226,-0.218181818181818,-1,1.38888888888889,-0.271186440677966,-0.58252427184466,-0.514672686230248,0.82,0,2016
-1,-1,1.59036144578313,1.38888888888889,-1,0.673151750972763,0.531339031339031,2.68571428571429,0.162162162162162,0.791666666666667,5.93548387096774,0.194444444444444,-1,1.58,0.82010582010582,0.0487804878048781,2.44,-1,-0.271186440677966,0.72,0.0823798627002288,0.88,1,2016
3.77777777777778,-1,0,-1,18.1111111111111,0.673151750972763,-0.0323488045007032,0.162162162162162,1.38888888888889,-1,4.375,-0.0766871165644172,2.42045454545455,-1,0.0051948051948052,1.72151898734177,6.47826086956522,-0.542553191489362,-0.271186440677966,-0.156862745098039,-0.416289592760181,0.88,3,2016
3.77777777777778,13.3333333333333,0,2.02816901408451,4.60869565217391,1.02352941176471,0.786532951289398,0.162162162162162,-1,-1,0.228571428571429,1.74760383386581,0.402173913043478,-0.59047619047619,0.0051948051948052,0.319018404907975,0.653846153846154,-0.075268817204301,-1,0.72,0.696055684454756,0.87,2,2016
-1,-1,-0.0851063829787233,4.93103448275862,-1,1.49034749034749,0.542068965517241,1.38888888888889,1.38888888888889,-1,-1,0.663690476190476,-1,0.402173913043478,0.437017994858612,-0.358208955223881,-1,-1,0.622641509433962,0.604477611940298,-0.0792291220556745,0.89,0,2016
6.16666666666667,-1,-0.0851063829787233,2.52459016393443,4.86363636363636,1.8443579766537,0.789181692094314,1.38888888888889,0.162162162162162,-1,1.86666666666667,0.663690476190476,-1,2.42045454545455,0.898701298701299,0.303030303030303,2.30769230769231,-1,-0.203703703703704,0.604477611940298,0.300215982721382,0.91,3,2016
3.52631578947368,-1,-0.547368421052632,-1,0.791666666666667,0.628787878787879,0.419532324621733,4.05882352941177,-1,8.21428571428571,5.14285714285714,-0.375,-1,0.89010989010989,1.1331592689295,1.45077720207254,16.2,-1,-1,0.604477611940298,0.109677419354839,1,2,2016
3.52631578947368,-1,-0.0851063829787233,4.10169491525424,2.73913043478261,1.31538461538462,0.913769123783032,1.38888888888889,1.38888888888889,8.21428571428571,0.387096774193548,1.33836858006042,-1,-0.075268817204301,0.551546391752577,0.755102040816326,2.30769230769231,-1,-1,0.604477611940298,0.783842794759825,0.78,1,2016
1.15,-1,-0.527472527472528,-0.481927710843373,-1,-0.14,-0.100418410041841,-1,-1,4.375,-1,-0.213414634146342,-1,1.36697247706422,-0.00514138817480725,0.0817610062893082,1.38888888888889,-0.245614035087719,-1,0.846625766871166,-0.180952380952381,0.74,0,2016
-1,3.77777777777778,0.449438202247191,1.15,-1,0.303030303030303,0.332394366197183,0.264705882352941,1.60606060606061,4.375,1.15,0.0552147239263803,-0.505747126436782,0.954545454545454,0.567708333333333,-0.19375,1.38888888888889,-0.626086956521739,-0.5,0.036144578313253,0.454106280193237,0.82,2,2016
3.52631578947368,1.26315789473684,-0.0444444444444445,3.52631578947368,-1,0.452702702702703,0.52050919377652,0.264705882352941,-1,-1,1.15,0.32716049382716,-1,1.78703703703704,0.684073107049608,-0.19375,1.38888888888889,-0.626086956521739,-1,-0.488095238095238,0.561743341404358,0.79,3,2016
3.52631578947368,-1,-0.527472527472528,4.16,1.15,1.21649484536082,0.965714285714286,0.264705882352941,-1,-1,3.52631578947368,1.02194357366771,-0.505747126436782,0.954545454545454,0.918635170603675,0.0817610062893082,1.38888888888889,-0.626086956521739,0.535714285714286,0.573170731707317,0.778588807785888,0.88,1,2016
-1,13.3333333333333,0.563636363636363,-1,-1,-0.260744985673352,-0.466206896551724,1.15,2.30769230769231,1.6875,-1,-0.714285714285714,-1,-0.245614035087719,-0.290094339622642,-0.232142857142857,-1,4.18965517241379,0.632911392405063,-0.780612244897959,-0.757746478873239,0.98,0,2016
6.16666666666667,13.3333333333333,-0.232142857142857,1.6875,-1,-0.00864553314121042,1.02425106990014,1.15,-1,-1,0.535714285714286,0.166101694915254,-0.542553191489362,4.90196078431372,1.64778325123153,1.38888888888889,-1,-0.666666666666667,0.632911392405063,0.58421052631579,1.82388059701493,0.88,2,2016
10.7272727272727,-1,1.38888888888889,-0.488095238095238,-1,-0.385714285714286,0.142657342657343,0.0487804878048781,2.30769230769231,-1,7.95833333333333,-0.424749163879599,-1,1.34545454545455,0.550480769230769,0.563636363636363,3.77777777777778,0.72,-1,-0.335051546391753,0.755102040816326,0.96,1,2016
-1,-1,0.563636363636363,0.573170731707317,1.52941176470588,1.02949852507375,0.768794326241135,-1,0.0487804878048781,-1,3.96153846153846,0.467576791808874,-0.542553191489362,1.34545454545455,0.983009708737864,0.563636363636363,3.77777777777778,-0.328125,0.632911392405063,1.05851063829787,0.495652173913044,0.89,3,2016
5.61538461538462,-1,0.0238095238095239,-0.394366197183099,-1,0.140151515151515,-0.175342465753425,0.954545454545454,-1,-1,1.52941176470588,-0.186119873817035,-1,0.205607476635514,-0.167070217917676,-0.561224489795918,0.869565217391304,-0.561224489795918,-1,-0.348484848484849,-0.261802575107296,0.78,0,2016
-1,2.58333333333333,0.55421686746988,5.93548387096774,-1,0.992277992277992,0.932584269662921,-1,0.954545454545454,15.125,1.52941176470588,0.803225806451613,1.94520547945206,0.622641509433962,1.03233830845771,0.34375,5.14285714285714,-0.561224489795918,1.20512820512821,0.323076923076923,0.894273127753304,0.83,3,2016
-1,2.58333333333333,0.0238095238095239,-0.394366197183099,0.592592592592593,1.34241245136187,0.869565217391304,5.45,0.954545454545454,-1,1.52941176470588,0.516025641025641,-1,0.622641509433962,1.14463840399002,0.34375,0.869565217391304,-0.561224489795918,0.075,1.37007874015748,0.599562363238512,0.86,2,2016
-1,-1,-0.494117647058824,2.2089552238806,-1,1.16666666666667,0.681564245810056,0.954545454545454,-1,8.55555555555556,-1,0.803225806451613,-1,0.205607476635514,0.588669950738916,-0.338461538461538,-1,-1,0.075,0.323076923076923,0.405228758169935,0.79,1,2016
-1,-1,1,-1,-1,-0.0114942528735632,-0.0444444444444445,-0.104166666666667,1.80434782608696,1.15,0.653846153846154,0.00879765395894427,-1,-0.537634408602151,-0.0923482849604221,-0.232142857142857,-1,-1,-1,-0.353383458646617,-0.0712742980561555,0.79,0,2016
-1,-1,0.482758620689655,4.375,-1,0.84765625,0.954545454545454,2.82222222222222,0.829787234042553,1.15,-1,1.7530487804878,-1,-1,0.257978723404255,-0.49112426035503,-1,-1,1.26315789473684,2.44,0.799559471365639,0.85,2,2016
7.0625,-1,-0.51685393258427,2.2089552238806,-1,0.5,0.637517630465444,-0.104166666666667,-1,3.52631578947368,4.375,-0.119883040935672,-1,1.41573033707865,1.3433242506812,1.38888888888889,6.47826086956522,0.535714285714286,-1,-0.67910447761194,0.701098901098901,0.88,3,2016
1.38888888888889,-1,-0.51685393258427,2.90909090909091,-1,0.84765625,0.511954992967651,5,-1,3.52631578947368,-1,0.663690476190476,-1,-0.0652173913043478,0.376,0.0299401197604792,0.653846153846154,-0.5,-0.271186440677966,-0.0227272727272728,0.311546840958606,0.68,1,2016
-1,-1,-1,-1,-1,-0.374545454545455,0.491704374057315,-0.0851063829787233,-1,-1,-1,0.677304964539007,-1,-0.11340206185567,0.354330708661417,0.632911392405063,-1,-0.552083333333333,1.26315789473684,-0.711409395973154,0.884020618556701,0.83,0,2016
-1,-1,-0.188679245283019,-0.455696202531646,-1,0.433333333333333,-0.104166666666667,-1,-1,-1,8.21428571428571,-0.70446735395189,-1,0.810526315789474,0.354330708661417,0.075,1.52941176470588,0.372340425531915,-1,0.178082191780822,-0.243718592964824,0.8,1,2016
2.30769230769231,-1,-0.188679245283019,-0.455696202531646,10.4666666666667,-0.0549450549450549,-0.0387481371087928,-1,0.869565217391304,-1,4.73333333333333,-0.404844290657439,-1,-1,0.238219895287958,1.49677419354839,4.375,-0.0947368421052631,-1,0.178082191780822,-0.0227272727272728,0.96,2,2016
-1,-1,0.653846153846154,3.12328767123288,-1,0.433333333333333,0.829787234042553,-1,0.869565217391304,-1,0.303030303030303,0.519434628975265,-1,0.810526315789474,1.064,0.352201257861635,0.228571428571429,0.372340425531915,0.482758620689655,1.10489510489511,0.884020618556701,0.86,3,2016
-1,-1,-1,-1,0.535714285714286,0.323076923076923,-0.338461538461538,0.075,-1,4.05882352941177,-1,-0.238938053097345,-1,-0.148514851485149,-0.428191489361702,-0.720779220779221,1.15,-1,-0.367647058823529,-0.381294964028777,-0.62363238512035,0.74,0,2016
-1,8.55555555555556,-0.0652173913043478,5.45,-1,2.28112449799197,0.78909612625538,1.20512820512821,-1,4.05882352941177,-1,2.359375,-0.328125,0.29,-0.543766578249337,-0.151315789473684,-1,-0.16504854368932,-1,0.911111111111111,0.446188340807175,0.8,1,2016
-1,-1,0.911111111111111,1.64615384615385,-1,0.323076923076923,0.853448275862069,0.075,0.075,1.38888888888889,4.375,0.818731117824773,1.08064516129032,0.29,0.884931506849315,-0.151315789473684,1.15,-0.586538461538461,0.283582089552239,1.58646616541353,1.15489749430524,0.81,3,2016
1.6875,3.3,0.911111111111111,1.64615384615385,-1,1.37007874015748,1.11271676300578,0.075,1.20512820512821,-1,-1,1.22865853658537,-1,1.65979381443299,1.00824175824176,-0.151315789473684,-1,0.702970297029703,0.283582089552239,1.24626865671642,1.15489749430524,0.86,2,2016
1.26315789473684,-1,0.653846153846154,2.02816901408451,1.26315789473684,0.641221374045801,0.693389592123769,-0.0851063829787233,-0.0851063829787233,-1,0.482758620689655,0.714723926380368,0.162162162162162,-0.57843137254902,0.675324675324675,0.846625766871166,2.58333333333333,-0.455696202531646,-0.317460317460317,0,0.620842572062084,0.87,0,2016
3.77777777777778,-1,0.653846153846154,2.68571428571429,-1,0.47148288973384,0.196105702364395,-0.0851063829787233,1.86666666666667,0.791666666666667,-1,0.852307692307692,2.02816901408451,-0.148514851485149,-0.345177664974619,0.303030303030303,2.58333333333333,0.102564102564103,-1,2.52459016393443,-0.156862745098039,0.85,1,2016
1.26315789473684,-1,0.228571428571429,2.68571428571429,6.58823529411765,0.812260536398467,0.568022440392707,0.869565217391304,-1,4.86363636363636,-1,0.577981651376147,-0.426666666666667,2.13541666666667,0.559585492227979,1.40372670807453,-1,-0.455696202531646,-0.317460317460317,0.34375,0.423841059602649,0.91,3,2016
-1,214,-0.598130841121495,0.162162162162162,-1,0.303030303030303,0.505602240896359,-1,-1,2.73913043478261,5.61538461538462,0.0392749244712991,-1,1.65979381443299,0.908616187989556,0.036144578313253,-1,-0.455696202531646,0.387096774193548,0,0.52212389380531,0.92,2,2016
5.78947368421053,-1,0.205607476635514,-0.317460317460317,-1,-0.128378378378378,-0.158924205378973,2.58333333333333,1.32432432432432,-1,-1,-0.197333333333333,-1,1.36697247706422,-0.126410835214447,0.0696517412935322,-1,-0.0337078651685394,-1,0.885964912280702,-0.179389312977099,0.89,0,2016
5.78947368421053,-1,-0.203703703703704,-1,0.954545454545454,0.472602739726028,0.11070110701107,2.58333333333333,1.32432432432432,1.6875,11.2857142857143,-0.429708222811671,-1,1.36697247706422,0.577981651376147,-0.148514851485149,8.05263157894737,0.977011494252874,-1,-0.635593220338983,-0.0114942528735632,0.92,2,2016
-1,-1,-0.605504587155963,-1,5.45,0.625429553264605,0.165024630541872,0.131578947368421,-1,4.73333333333333,8.77272727272727,0.0375335120643432,-1,0.549549549549549,0.273348519362187,0.964467005076142,8.05263157894737,-0.0337078651685394,-1,-0.635593220338983,-0.095602294455067,0.88,3,2016
-1,3.3,1.48076923076923,-0.317460317460317,-1,-0.276094276094276,0.996235884567127,0.131578947368421,-1,1.6875,-1,0.879781420765027,-1,2.65094339622642,1.09512761020882,1.19387755102041,-1,-0.522222222222222,-1,-0.635593220338983,1.74103585657371,0.78,1,2016
-1,-1,1.21649484536082,1.32432432432432,-1,0.170068027210884,0.338048090523338,0.829787234042553,3.88636363636364,-1,1.38888888888889,0.375,-1,1.04761904761905,0.303030303030303,0.194444444444444,0.72,-0.441558441558442,-0.348484848484849,0.0617283950617284,0.48641975308642,0.9,0,2016
8.92307692307692,-1,0.303030303030303,2.58333333333333,3.52631578947368,0.934256055363322,0.026685393258427,1.80434782608696,-0.104166666666667,5.45,1.38888888888889,-0.260744985673352,37.0384615384615,0.205607476635514,0.303030303030303,0.194444444444444,2.58333333333333,-0.441558441558442,-1,0.335403726708075,-0.689903846153846,0.86,3,2016
1.86666666666667,-1,-0.14,1.94520547945206,-1,0.625429553264605,1.03879310344828,-0.104166666666667,-0.104166666666667,3.0952380952381,1.38888888888889,0.634502923976608,-1,2.37254901960784,1.42937853107345,-0.410958904109589,-1,-1,-1,0.6125,1.15538847117794,0.84,2,2016
