"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"pred[10144]",0.955529476,0.9999795,1.00317046268207,94.3,0.95,0.997388,1.00301,NA,NA,NA,NA,NA,NA,NA
"pred[10145]",0.008901650248246,3.80685e-05,0.0010102117834557,120.3,0.95,-0.000565161,0.00351404,NA,NA,NA,NA,NA,NA,NA
"pred[10146]",0.0136519553224264,1.4368265e-06,-0.000570871185702394,109.8,0.95,-0.000460471,0.00306008,NA,NA,NA,NA,NA,NA,NA
"pred[10147]",-0.004042616772562,1.289745e-05,0.000264658368517634,194.4,0.95,-0.000457603,0.00995004,NA,NA,NA,NA,NA,NA,NA
"pred[10148]",-0.058333849946722,-1.49974e-05,0.00410922928771601,101,0.95,-0.00141961,0.00392622,NA,NA,NA,NA,NA,NA,NA
"pred[10149]",-0.009887945450796,-1.397005e-05,-0.00105403718066144,105.8,0.95,-0.000630421,0.00553131,NA,NA,NA,NA,NA,NA,NA
"pred[10150]",0.0268939645974684,1.222505e-05,-0.00100588074264946,110.2,0.95,-0.000788857,0.00304282,NA,NA,NA,NA,NA,NA,NA
"pred[10151]",0.002834776090344,-3.051665e-07,-0.000548662258565924,211.5,0.95,-0.000468706,0.00564583,NA,NA,NA,NA,NA,NA,NA
"pred[10152]",0.0026521299963054,6.1941e-06,0.000118053948993683,60.9,0.95,-0.000424986,0.00534429,NA,NA,NA,NA,NA,NA,NA
"pred[10153]",0.00444564559337,-5.46497e-06,-5.41653466388538e-06,92,0.95,-0.000411704,0.000423973,NA,NA,NA,NA,NA,NA,NA
"pred[10154]",0.026019691910494,9.322545e-06,-0.000743107159830093,89.1,0.95,-0.000577729,0.00518645,NA,NA,NA,NA,NA,NA,NA
"pred[10155]",-0.009568552250288,-1.75973e-05,0.000337359586144617,121.7,0.95,-0.00142449,0.00025259,NA,NA,NA,NA,NA,NA,NA
"pred[10156]",3.07064258,2.99999,2.99849436419139,100.8,0.95,2.99874,3.00831,NA,NA,NA,NA,NA,NA,NA
"pred[10157]",-0.006331837429566,-5.058515e-06,-0.000470570088378031,196.3,0.95,-0.000568882,0.00494012,NA,NA,NA,NA,NA,NA,NA
"pred[10158]",-0.032280050135868,-1.32311e-05,0.00048264185259746,103.6,0.95,-0.012885,0.000383435,NA,NA,NA,NA,NA,NA,NA
"pred[10159]",-0.002665685709918,1.88381e-05,0.000488386981727373,547.5,0.95,-0.000605779,0.00578797,NA,NA,NA,NA,NA,NA,NA
"pred[10160]",0.04580690032266,7.303215e-06,-0.00150657477599457,92,0.95,-0.00133659,0.00515601,NA,NA,NA,NA,NA,NA,NA
"pred[10161]",-0.070127635550702,-2.13829e-05,0.000536971103735869,108.3,0.95,-0.0212809,0.000388591,NA,NA,NA,NA,NA,NA,NA
"pred[10162]",-0.002711922238719,-5.935465e-06,-0.000149505640641756,92.3,0.95,-0.000266404,0.000449437,NA,NA,NA,NA,NA,NA,NA
"pred[10163]",0.0422473284261756,5.25166e-06,0.00361869624807612,104.7,0.95,-0.00375864,0.000516466,NA,NA,NA,NA,NA,NA,NA
"pred[10164]",0.01311029293231,9.486875e-06,-0.000535592771933389,123.7,0.95,-0.000427236,0.00453848,NA,NA,NA,NA,NA,NA,NA
"pred[10165]",0.02086825445386,1.39816e-05,-0.00120162199196178,84.7,0.95,-0.0009171,0.00735466,NA,NA,NA,NA,NA,NA,NA
"pred[10166]",0.03815235631438,1.76844e-05,-0.00187388026171523,116.5,0.95,-0.00170717,0.000604634,NA,NA,NA,NA,NA,NA,NA
"pred[10167]",0.003388924492368,5.710415e-06,0.00011727656864047,88.4,0.95,-0.000315463,0.00619104,NA,NA,NA,NA,NA,NA,NA
"pred[10168]",-0.02654182797951,-3.521825e-06,0.00180389811362413,100.2,0.95,-0.000359618,0.00162532,NA,NA,NA,NA,NA,NA,NA
"pred[10169]",0.03576632631678,2.520335e-05,-0.000655953757055954,106.2,0.95,-0.000508674,0.00647827,NA,NA,NA,NA,NA,NA,NA
"pred[10170]",-0.0019383989760472,-1.11012e-05,1.68548761071141e-05,134.4,0.95,-0.000257332,0.000235577,NA,NA,NA,NA,NA,NA,NA
"pred[10171]",0.00462956721158,1.104785e-05,0.000310576975843643,123.1,0.95,-0.000438023,0.0053314,NA,NA,NA,NA,NA,NA,NA
"pred[10172]",-0.018021123573474,-3.618095e-06,8.58950940478831e-05,87.3,0.95,-0.000530696,0.00351966,NA,NA,NA,NA,NA,NA,NA
"pred[10173]",0.008499958313486,2.15404e-06,-5.97302547269733e-05,87.8,0.95,-0.000827624,0.00173406,NA,NA,NA,NA,NA,NA,NA
"pred[10174]",-0.085476177341742,1.62345e-08,0.00488302416796271,98.9,0.95,-0.00302336,0.00472853,NA,NA,NA,NA,NA,NA,NA
"pred[10175]",2.97981128,3,2.9986221528605,82.5,0.95,2.99424,3.00095,NA,NA,NA,NA,NA,NA,NA
"pred[10176]",0.009497987668338,1.97457e-05,-0.000507922329484454,147.9,0.95,-0.000398377,0.00190135,NA,NA,NA,NA,NA,NA,NA
"pred[10177]",2.07885388,2.000035,1.99820488698418,91.1,0.95,1.99842,2.01187,NA,NA,NA,NA,NA,NA,NA
"pred[10178]",-0.042629719612638,-3.374395e-07,-0.0017121900871242,120,0.95,-0.000497578,0.00456645,NA,NA,NA,NA,NA,NA,NA
"pred[10179]",-0.014585760976456,-1.8977e-05,0.000474034899722838,122.5,0.95,-0.00912064,0.000356089,NA,NA,NA,NA,NA,NA,NA
"pred[10180]",0.024202438369,-1.563985e-05,-0.00115740943271611,92.9,0.95,-0.000999672,0.00216551,NA,NA,NA,NA,NA,NA,NA
"pred[10181]",-0.055819225998187,-3.20133e-06,0.000786085650360639,92.8,0.95,-0.00838048,0.000655726,NA,NA,NA,NA,NA,NA,NA
"pred[10182]",0.016721264388306,1.171265e-05,0.00111031869031491,148.6,0.95,-0.00143518,0.000542094,NA,NA,NA,NA,NA,NA,NA
"pred[10183]",-0.009134796910882,-2.50288e-05,-0.000361748000092588,74.3,0.95,-0.00244228,0.000625889,NA,NA,NA,NA,NA,NA,NA
"pred[10184]",0.045837663297414,1.53545e-05,-0.00176523414340241,110.8,0.95,-0.0016302,0.00228009,NA,NA,NA,NA,NA,NA,NA
"pred[10185]",0.004240691763098,5.1556e-06,-0.000115028168855349,79.4,0.95,-0.000514746,0.00258849,NA,NA,NA,NA,NA,NA,NA
"pred[10186]",-0.069455351329754,-3.06458e-05,0.000650154832161484,110.7,0.95,-0.0239983,0.000478507,NA,NA,NA,NA,NA,NA,NA
"pred[10187]",1.00070504,0.9999965,1.00001902477761,760.6,0.95,0.999504,1.00182,NA,NA,NA,NA,NA,NA,NA
"pred[10188]",-0.023281788887836,9.22773e-06,0.000922484721409322,129.1,0.95,-0.000702367,0.00552516,NA,NA,NA,NA,NA,NA,NA
"pred[10189]",0.026938977645688,1.068265e-05,-0.000627304748174059,102.5,0.95,-0.000470433,0.00344328,NA,NA,NA,NA,NA,NA,NA
"pred[10190]",0.009455414189696,1.325675e-05,0.000688794020551558,96.6,0.95,-0.000597136,0.00780755,NA,NA,NA,NA,NA,NA,NA
"pred[10191]",-0.033137607175866,-1.717805e-05,-0.00305277284197336,111.8,0.95,-0.000461232,0.00298925,NA,NA,NA,NA,NA,NA,NA
"pred[10192]",0.113583403941687,1.111655e-05,-0.00348060272492792,98.8,0.95,-0.0033153,0.00960949,NA,NA,NA,NA,NA,NA,NA
"pred[10193]",0.03451961833972,4.83686e-05,-0.000994774531926495,99.1,0.95,-0.000748913,0.00774337,NA,NA,NA,NA,NA,NA,NA
"pred[10194]",0.016885060031982,7.671375e-06,0.000756967013611786,72.9,0.95,-0.000803586,0.0159922,NA,NA,NA,NA,NA,NA,NA
"pred[10195]",0.001946321448815,9.8335375e-07,0.000489694507796373,314.4,0.95,-0.000329727,0.000947959,NA,NA,NA,NA,NA,NA,NA
"pred[10196]",0.025686977602146,-4.329635e-06,-0.000458146656364751,113,0.95,-0.000361526,0.00207251,NA,NA,NA,NA,NA,NA,NA
"pred[10197]",-0.060285462278638,-1.37238e-05,0.00345995159694047,97.9,0.95,-0.00266884,0.00334485,NA,NA,NA,NA,NA,NA,NA
"pred[10198]",1.982376926,1.99999,2.00080185755465,84.4,0.95,1.99442,2.00061,NA,NA,NA,NA,NA,NA,NA
"pred[10199]",0.043175146005106,1.37183e-05,-0.000909122483163257,87.8,0.95,-0.000716385,0.00942665,NA,NA,NA,NA,NA,NA,NA
"pred[10200]",-0.032924588936694,-8.93339e-06,0.00166805403342211,108.9,0.95,-0.00116702,0.00152577,NA,NA,NA,NA,NA,NA,NA
"pred[10201]",0.035436468749636,-1.941635e-05,0.00171756225745516,106.8,0.95,-0.00684101,0.000587461,NA,NA,NA,NA,NA,NA,NA
"pred[10202]",0.00209468726166,-2.28075e-05,1.43797016873212e-05,191.7,0.95,-0.0139976,0.000570276,NA,NA,NA,NA,NA,NA,NA
"pred[10203]",0.000557583628118,-1.018415e-05,0.000407661293845188,702,0.95,-0.00195352,0.000428765,NA,NA,NA,NA,NA,NA,NA
"pred[10204]",0.035456737514934,1.545585e-05,-0.000934099637372773,90.6,0.95,-0.000797135,0.00492477,NA,NA,NA,NA,NA,NA,NA
"pred[10205]",0.025094505901026,3.72157e-06,0.000612063791453751,95.8,0.95,-0.00291785,0.000388401,NA,NA,NA,NA,NA,NA,NA
"pred[10206]",0.0199082790799632,2.048945e-06,-0.000670755521188459,102,0.95,-0.000542612,0.00461546,NA,NA,NA,NA,NA,NA,NA
"pred[10207]",-0.006937413335852,1.2653835e-06,0.000656128709807691,155.1,0.95,-0.000314315,0.00341284,NA,NA,NA,NA,NA,NA,NA
"pred[10208]",-0.072154845175074,-2.433175e-05,0.000628006838830139,105.4,0.95,-0.0253869,0.000485926,NA,NA,NA,NA,NA,NA,NA
"pred[10209]",1.049526062,1.00001,0.998897172121463,96.7,0.95,0.999129,1.00618,NA,NA,NA,NA,NA,NA,NA
"pred[10210]",-0.003359890708416,-8.342125e-06,-0.00017578227194065,99.1,0.95,-0.000571559,0.00187821,NA,NA,NA,NA,NA,NA,NA
"pred[10211]",-0.005230290093648,-7.032415e-06,-9.468363230003e-05,75,0.95,-0.000411617,0.00158995,NA,NA,NA,NA,NA,NA,NA
"pred[10212]",-0.02986888306773,-1.1878775e-06,-0.00127021762400892,112.2,0.95,-0.000753259,0.00570756,NA,NA,NA,NA,NA,NA,NA
"pred[10213]",-0.028506026892848,-1.28935e-05,0.00099881199358581,84.9,0.95,-0.0046413,0.000884754,NA,NA,NA,NA,NA,NA,NA
"pred[10214]",0.03068973323148,9.57538e-06,-0.000905808619387765,93.7,0.95,-0.000718985,0.00501373,NA,NA,NA,NA,NA,NA,NA
"pred[10215]",3.00102864,3.00005,3.00032360391282,566.2,0.95,2.99905,3.00097,NA,NA,NA,NA,NA,NA,NA
"pred[10216]",-0.0081465498905492,4.6987e-09,-3.29392987868937e-05,80.7,0.95,-0.000485418,0.000964572,NA,NA,NA,NA,NA,NA,NA
"pred[10217]",-0.006728317765388,-2.91744e-06,-0.000364835346709558,84.9,0.95,-0.000504347,0.00104327,NA,NA,NA,NA,NA,NA,NA
"pred[10218]",0.0101701035952526,-1.12763e-05,0.000493658182377696,158.7,0.95,-0.00349509,0.000410071,NA,NA,NA,NA,NA,NA,NA
"pred[10219]",-0.015080398351682,-6.80129e-06,0.000809558012929041,80.6,0.95,-0.00441445,0.000641778,NA,NA,NA,NA,NA,NA,NA
"pred[10220]",0.950958098,0.9999725,0.998854675869173,110.1,0.95,0.999052,1.00492,NA,NA,NA,NA,NA,NA,NA
"pred[10221]",-0.044267487499146,-1.351435e-05,0.00237885734823649,98.8,0.95,-0.00216016,0.00227783,NA,NA,NA,NA,NA,NA,NA
"pred[10222]",-0.039631666537286,-1.34334e-05,-0.000752071551576527,90.2,0.95,-0.000486614,0.00532197,NA,NA,NA,NA,NA,NA,NA
"pred[10223]",0.006896076920898,-3.25412e-06,-0.000129515840927081,61.3,0.95,-0.00058863,0.008843,NA,NA,NA,NA,NA,NA,NA
"pred[10224]",-0.014435259875864,-1.66878e-05,0.000473172003275058,100.5,0.95,-0.00426494,0.000361669,NA,NA,NA,NA,NA,NA,NA
"pred[10225]",-0.009786145454338,-1.45764e-05,0.000419146414053298,128.9,0.95,-0.00600848,0.000325907,NA,NA,NA,NA,NA,NA,NA
"pred[10226]",-0.003898537470242,-2.605865e-06,-6.20644569325757e-05,106.4,0.95,-0.00237279,0.00050515,NA,NA,NA,NA,NA,NA,NA
"pred[10227]",-0.017312848205616,-9.901535e-06,0.000991174754129132,126.5,0.95,-0.000334837,0.00444025,NA,NA,NA,NA,NA,NA,NA
"pred[10228]",-0.0504701497284074,-3.190345e-06,0.00318036461004656,110.8,0.95,-0.000745474,0.00739987,NA,NA,NA,NA,NA,NA,NA
"pred[10229]",-0.074452991599748,-1.579095e-05,0.00173137113316097,97.7,0.95,-0.00790217,0.00160486,NA,NA,NA,NA,NA,NA,NA
"pred[10230]",-0.017498424230446,3.548915e-06,0.000686992210015225,96.5,0.95,-0.000900636,0.00415197,NA,NA,NA,NA,NA,NA,NA
"pred[10231]",0.016806051347247,-4.2197875e-07,-0.000719127467494569,139.5,0.95,-0.00269164,0.000855071,NA,NA,NA,NA,NA,NA,NA
"pred[10232]",-0.089693830292492,1.830365e-06,0.00508937030077878,98.3,0.95,-0.00355781,0.00491757,NA,NA,NA,NA,NA,NA,NA
"pred[10233]",-0.00670056220581112,-6.12381e-06,-7.42868888965464e-05,167.5,0.95,-0.000506229,0.00829036,NA,NA,NA,NA,NA,NA,NA
"pred[10234]",-0.0320301637418314,-1.18646e-05,0.00112786624899621,88.5,0.95,-0.00468856,0.00103007,NA,NA,NA,NA,NA,NA,NA
"pred[10235]",-0.065143857052296,-2.2043e-05,0.000794438655908967,101.5,0.95,-0.0262753,0.000609256,NA,NA,NA,NA,NA,NA,NA
"pred[10236]",0.012692247979704,2.0703e-05,-0.000603410287281891,87.2,0.95,-0.00045659,0.00546212,NA,NA,NA,NA,NA,NA,NA
"pred[10237]",-0.007520832651674,-2.65888e-06,-0.000848443369086072,128.4,0.95,-0.000491536,0.00401876,NA,NA,NA,NA,NA,NA,NA
"pred[10238]",0.011030143931828,1.85051e-05,0.000958217371160343,80.8,0.95,-0.000642419,0.00396544,NA,NA,NA,NA,NA,NA,NA
"pred[10239]",-0.0467268121801102,-4.831105e-08,0.00178739093733796,89.7,0.95,-0.00536348,0.00165372,NA,NA,NA,NA,NA,NA,NA
"pred[10240]",-0.0382153880926382,-9.206935e-06,0.000403167227567593,99.6,0.95,-0.00679528,0.000310857,NA,NA,NA,NA,NA,NA,NA
"pred[10241]",0.003681761775114,3.397715e-06,0.000292672934296461,100.6,0.95,-0.0014218,0.00037108,NA,NA,NA,NA,NA,NA,NA
"pred[10242]",0.023182909627702,-2.1942e-06,-0.000886619801907806,106.4,0.95,-0.000757052,0.00160752,NA,NA,NA,NA,NA,NA,NA
"pred[10243]",1.937235782,2.00001,2.00359331102097,100.8,0.95,1.99657,2.0034,NA,NA,NA,NA,NA,NA,NA
"pred[10244]",-0.006174899454266,1.6226435e-06,-0.000471744337701474,125.2,0.95,-0.000328154,0.00453185,NA,NA,NA,NA,NA,NA,NA
"pred[10245]",0.92608791,0.9999855,0.99406085495636,101.5,0.95,0.999455,1.00701,NA,NA,NA,NA,NA,NA,NA
"pred[10246]",-0.0148015824284,-3.22688e-05,-0.00136621896266131,116.5,0.95,-0.000845641,0.000994273,NA,NA,NA,NA,NA,NA,NA
"pred[10247]",-0.07077994638138,-1.107305e-05,0.00188494987689023,93.3,0.95,-0.00745369,0.00177623,NA,NA,NA,NA,NA,NA,NA
"pred[10248]",-0.027136534632434,-5.120185e-06,-0.00125504434339918,93.7,0.95,-0.000381168,0.00275697,NA,NA,NA,NA,NA,NA,NA
"pred[10249]",-0.049303432046164,-6.873005e-07,0.00343409750982833,90.2,0.95,-0.00150557,0.00331402,NA,NA,NA,NA,NA,NA,NA
"pred[10250]",-0.0485854352169,-3.48925e-07,0.00323879348882051,92,0.95,-0.00218177,0.0031066,NA,NA,NA,NA,NA,NA,NA
"pred[10251]",0.001848901629046,1.56719e-05,-9.10698799086781e-05,87.4,0.95,-0.000724991,0.00225775,NA,NA,NA,NA,NA,NA,NA
"pred[10252]",-0.0389272739013018,-4.01514e-06,0.00251868869001099,94.1,0.95,-0.00127037,0.00238826,NA,NA,NA,NA,NA,NA,NA
"pred[10253]",-0.035129448294606,1.35018e-06,0.00164196048643195,106.8,0.95,-0.000796524,0.00508726,NA,NA,NA,NA,NA,NA,NA
"pred[10254]",0.039491891440014,-3.129405e-06,-0.002598246638573,108,0.95,-0.00215107,0.00103258,NA,NA,NA,NA,NA,NA,NA
"pred[10255]",0.00756163509621694,1.910915e-05,-0.000444884975618924,101.5,0.95,-0.000330984,0.0041844,NA,NA,NA,NA,NA,NA,NA
"pred[10256]",-0.044617701852874,-1.7618e-05,-0.00186119120902539,95.9,0.95,-0.000460362,0.00508171,NA,NA,NA,NA,NA,NA,NA
"pred[10257]",-0.071558865968418,-1.490565e-05,0.00349064935227927,98.7,0.95,-0.00348915,0.00332531,NA,NA,NA,NA,NA,NA,NA
"pred[10258]",-0.0829071169520744,-3.28128e-05,0.00070764284759491,105.8,0.95,-0.0275264,0.000545444,NA,NA,NA,NA,NA,NA,NA
"pred[10259]",-0.033346120374258,1.80873e-05,-0.001355051333229,106.1,0.95,-0.000649313,0.0035147,NA,NA,NA,NA,NA,NA,NA
"pred[10260]",0.0010070625450382,1.946105e-05,2.8312809185806e-05,65.7,0.95,-0.000550946,0.00640488,NA,NA,NA,NA,NA,NA,NA
"pred[10261]",2.9552335128,3.00002,3.00305035787024,121.3,0.95,2.99908,3.0065,NA,NA,NA,NA,NA,NA,NA
"pred[10262]",-0.060799230641896,-1.6529e-05,0.000537582488343535,105.4,0.95,-0.0166465,0.000419538,NA,NA,NA,NA,NA,NA,NA
"pred[10263]",0.011434451273402,-6.8748e-06,-0.000773577815092412,123.1,0.95,-0.000523839,0.000505564,NA,NA,NA,NA,NA,NA,NA
"pred[10264]",0.052922554123684,5.92569e-06,-0.00212548380538067,89.8,0.95,-0.00202853,0.00504658,NA,NA,NA,NA,NA,NA,NA
"pred[10265]",0.007588526598246,2.14315e-05,0.000135035485481502,73.7,0.95,-0.000487941,0.0113521,NA,NA,NA,NA,NA,NA,NA
"pred[10266]",-0.002089123861458,1.998215e-05,-0.000273338682920898,157.5,0.95,-0.00051051,0.00273017,NA,NA,NA,NA,NA,NA,NA
"pred[10267]",-0.05360538966468,-5.92067e-06,0.00153583323918162,107.2,0.95,-0.00355466,0.00144563,NA,NA,NA,NA,NA,NA,NA
"pred[10268]",0.004493547320062,-1.155515e-05,0.000395917535520202,146.1,0.95,-0.000409044,0.000335889,NA,NA,NA,NA,NA,NA,NA
"pred[10269]",0.006789398949972,4.229845e-06,-0.000394252783639454,81.7,0.95,-0.000301423,0.0041865,NA,NA,NA,NA,NA,NA,NA
"pred[10270]",-0.010345351726664,-2.37391e-06,0.000573059684187797,75.3,0.95,-0.00310353,0.000451062,NA,NA,NA,NA,NA,NA,NA
"pred[10271]",-0.051079725987132,-2.33458e-05,0.00118050384845018,105.1,0.95,-0.00585866,0.00100878,NA,NA,NA,NA,NA,NA,NA
"pred[10272]",-0.0507244009821376,-1.079945e-05,0.00110612999994471,91.4,0.95,-0.00649366,0.00100648,NA,NA,NA,NA,NA,NA,NA
"pred[10273]",0.0375831362220326,7.149495e-06,-0.000786425681287146,94.9,0.95,-0.000661554,0.00513138,NA,NA,NA,NA,NA,NA,NA
"pred[10274]",-0.03333906078778,-3.349815e-05,0.000761479064488866,129.3,0.95,-0.0107778,0.000588283,NA,NA,NA,NA,NA,NA,NA
"pred[10275]",0.01928534102578,1.89376e-05,-0.000962403783844991,84.4,0.95,-0.000700572,0.00710232,NA,NA,NA,NA,NA,NA,NA
"pred[10276]",1.045946714,0.999989,0.996378020460366,100.3,0.95,0.996742,1.00077,NA,NA,NA,NA,NA,NA,NA
"pred[10277]",-0.0208469084811914,4.566775e-06,-0.00183286207934152,105.1,0.95,-0.000411296,0.00341632,NA,NA,NA,NA,NA,NA,NA
"pred[10278]",0.012994188890188,2.33077e-06,-6.70320944038925e-05,173,0.95,-0.00180807,0.000500665,NA,NA,NA,NA,NA,NA,NA
"pred[10279]",0.0161249017704676,2.7452e-05,-0.000803320538313389,145.1,0.95,-0.000665958,0.00342959,NA,NA,NA,NA,NA,NA,NA
"pred[10280]",-0.042227424652772,-1.395375e-05,0.00229947383603513,95.1,0.95,-0.00245308,0.00210202,NA,NA,NA,NA,NA,NA,NA
"pred[10281]",0.015420266247194,2.332535e-05,-0.000575767880138368,106,0.95,-0.000440051,0.0038332,NA,NA,NA,NA,NA,NA,NA
"pred[10282]",0.0232971992666,3.24356e-05,-0.00073410977919862,121,0.95,-0.000567019,0.00532289,NA,NA,NA,NA,NA,NA,NA
"pred[10283]",2.02521018,2.00002,1.99898488698418,79.8,0.95,1.9992,2.01329,NA,NA,NA,NA,NA,NA,NA
"pred[10284]",0.01782141136574,-1.248215e-05,0.000467076984934014,106.6,0.95,-0.00198539,0.000402042,NA,NA,NA,NA,NA,NA,NA
"pred[10285]",0.020734695073396,-6.676125e-06,-0.000797603764495463,114.8,0.95,-0.000665953,0.00124071,NA,NA,NA,NA,NA,NA,NA
"pred[10286]",-0.06811252121016,-1.671185e-05,-0.00491690024039126,98.9,0.95,-0.000545016,0.00605277,NA,NA,NA,NA,NA,NA,NA
"pred[10287]",0.0065296934945712,1.13769e-05,-0.000422386723586181,126.8,0.95,-0.000326748,0.00207332,NA,NA,NA,NA,NA,NA,NA
"pred[10288]",1.022460562,1,0.998290164262037,134.9,0.95,0.996851,1.00069,NA,NA,NA,NA,NA,NA,NA
"pred[10289]",0.0099113928197432,1.3661e-05,-0.000509367432891967,108.5,0.95,-0.000418328,0.00191019,NA,NA,NA,NA,NA,NA,NA
"pred[10290]",0.049505547192138,-9.263605e-07,-0.00123279880189541,87.1,0.95,-0.00107142,0.00709105,NA,NA,NA,NA,NA,NA,NA
"pred[10291]",-0.014668247736727,-1.21127e-05,0.000527972940727356,117.4,0.95,-0.000356505,0.000417904,NA,NA,NA,NA,NA,NA,NA
"pred[10292]",-0.07201282302108,-2.036595e-05,0.000473766334574241,97.4,0.95,-0.0149293,0.00037203,NA,NA,NA,NA,NA,NA,NA
"pred[10293]",3.01170548,3.00001,3.00102635502406,156.1,0.95,2.99596,3.0009,NA,NA,NA,NA,NA,NA,NA
"pred[10294]",-0.01102623818898,-3.634605e-06,0.001003142712523,119.7,0.95,-0.000538082,0.00418079,NA,NA,NA,NA,NA,NA,NA
"pred[10295]",-0.05868185042048,-3.931985e-05,0.000643899409734017,107.9,0.95,-0.0236928,0.000484647,NA,NA,NA,NA,NA,NA,NA
"pred[10296]",0.031527194653232,2.24346e-05,-0.000756464012925878,87.9,0.95,-0.000604014,0.00848011,NA,NA,NA,NA,NA,NA,NA
"pred[10297]",0.031027267013188,1.88103e-05,-0.000661295397179669,111.6,0.95,-0.000508114,0.00579881,NA,NA,NA,NA,NA,NA,NA
"pred[10298]",-0.0479094015642828,-1.322725e-05,0.000548426302422077,105.4,0.95,-0.00539364,0.000407778,NA,NA,NA,NA,NA,NA,NA
"pred[10299]",0.054064930461714,1.721345e-05,-0.000665448461729259,89.9,0.95,-0.000504258,0.0143103,NA,NA,NA,NA,NA,NA,NA
"pred[10300]",0.020406520079038,-3.868965e-07,-0.00151089259507728,105,0.95,-0.00141943,0.000400387,NA,NA,NA,NA,NA,NA,NA
"pred[10301]",-0.01148598818887,-7.57904e-06,0.000334719790569279,110.6,0.95,-0.00321314,0.000246371,NA,NA,NA,NA,NA,NA,NA
"pred[10302]",0.018005690877334,2.08389e-05,-0.000468990807261007,136.9,0.95,-0.000357214,0.00184003,NA,NA,NA,NA,NA,NA,NA
"pred[10303]",-0.00963173971548,-9.639755e-06,-7.59989643205339e-05,83.2,0.95,-0.00108195,0.00195093,NA,NA,NA,NA,NA,NA,NA
"pred[10304]",0.074223964266872,-2.067565e-05,-0.00151405065291564,81.7,0.95,-0.00131564,0.0126227,NA,NA,NA,NA,NA,NA,NA
"pred[10305]",0.020517338015674,1.37021e-05,-0.000606472561165354,94.5,0.95,-0.000457969,0.00533134,NA,NA,NA,NA,NA,NA,NA
"pred[10306]",-0.05724150085581,-1.997245e-05,0.000453485400497042,98.1,0.95,-0.0115711,0.000351304,NA,NA,NA,NA,NA,NA,NA
"pred[10307]",-0.026075293519758,-1.0727395e-06,-0.00186605039080501,94.3,0.95,-0.000933088,0.00203948,NA,NA,NA,NA,NA,NA,NA
"pred[10308]",2.946574554,2.99998,3.00130999620758,104.6,0.95,2.99446,3.00106,NA,NA,NA,NA,NA,NA,NA
"pred[10309]",0.009687315168312,1.5132745e-06,-0.000470094706710368,110.5,0.95,-0.000371044,0.00152041,NA,NA,NA,NA,NA,NA,NA
"pred[10310]",0.993615112,0.9999845,1.00029620433465,87.2,0.95,0.999225,1.00167,NA,NA,NA,NA,NA,NA,NA
"pred[10311]",-0.0089723745852078,3.94096e-06,0.000108767039261104,89.4,0.95,-0.000377538,0.00120993,NA,NA,NA,NA,NA,NA,NA
"pred[10312]",-0.00686309016509,-2.813085e-05,0.00052559651846884,121.2,0.95,-0.000562852,0.00171725,NA,NA,NA,NA,NA,NA,NA
"pred[10313]",0.0024321776217862,-2.696085e-05,-7.42906215506541e-05,82.5,0.95,-0.0013848,0.000474221,NA,NA,NA,NA,NA,NA,NA
"pred[10314]",0.014317202275996,2.432095e-05,-0.000487378906348952,95.2,0.95,-0.000375427,0.00584648,NA,NA,NA,NA,NA,NA,NA
"pred[10315]",-0.009563116796258,3.425225e-06,0.000201441167989369,139.9,0.95,-0.000490988,0.00557535,NA,NA,NA,NA,NA,NA,NA
"pred[10316]",0.005472144140674,1.92217e-05,0.000428226858417192,95.7,0.95,-0.000408505,0.00259555,NA,NA,NA,NA,NA,NA,NA
"pred[10317]",0.000598863202384,-8.321685e-06,7.21872727389439e-05,596.7,0.95,-0.00132111,0.000453289,NA,NA,NA,NA,NA,NA,NA
"pred[10318]",0.014511709823406,2.282965e-05,-0.000603747015833518,143.1,0.95,-0.000466244,0.00378362,NA,NA,NA,NA,NA,NA,NA
"pred[10319]",-0.018590204726922,-1.489165e-05,0.0014311249666612,126.3,0.95,-0.000637103,0.00498663,NA,NA,NA,NA,NA,NA,NA
"pred[10320]",-0.002448100135376,1.069795e-05,0.000113245942210738,138.6,0.95,-0.000332758,0.00521914,NA,NA,NA,NA,NA,NA,NA
"pred[10321]",0.01996247286866,1.068505e-05,-0.000952446679535928,93.4,0.95,-0.000768055,0.00868171,NA,NA,NA,NA,NA,NA,NA
"pred[10322]",-0.041040956571128,-8.477525e-06,0.000425352995051064,112.7,0.95,-0.00500377,0.000332279,NA,NA,NA,NA,NA,NA,NA
"pred[10323]",-0.0192976375998356,-3.070125e-05,0.000450849371087821,127.1,0.95,-0.00939674,0.000341747,NA,NA,NA,NA,NA,NA,NA
"pred[10324]",0.0290286552786619,-2.935855e-06,-0.000620473495742084,78.6,0.95,-0.00048682,0.00951353,NA,NA,NA,NA,NA,NA,NA
"pred[10325]",-0.0146657109123,3.98212e-05,-0.00120987948985785,88.6,0.95,-0.00054024,0.00615798,NA,NA,NA,NA,NA,NA,NA
"pred[10326]",0.029352080634757,8.08572e-06,-0.000753194326891626,84.4,0.95,-0.000619333,0.005922,NA,NA,NA,NA,NA,NA,NA
